cultura	regiao	area	prod	rend
CANA	PAIS	100	4000	40000
CANA	PAIS	100	4000	40000
CANA	PAIS	1000	50000	50000
CANA	PAIS	40	800	20000
CANA	PAIS	10	200	20000
CANA	PAIS	10	200	20000
CANA	PAIS	20	400	20000
CANA	PAIS	55726	4335865	77807
CANA	PAIS	35000	2882355	82353
CANA	PAIS	10216	612960	60000
CANA	PAIS	10	550	55000
CANA	PAIS	10500	840000	80000
CANA	PAIS	6515	344825	52928
CANA	PAIS	5	75	15000
CANA	PAIS	10	250	25000
CANA	PAIS	6500	344500	53000
CANA	PAIS	2745	217300	79162
CANA	PAIS	5	300	60000
CANA	PAIS	40	1000	25000
CANA	PAIS	2700	216000	80000
CANA	PAIS	75	1250	16667
CANA	PAIS	15	300	20000
CANA	PAIS	10	200	20000
CANA	PAIS	50	750	15000
CANA	PAIS	70	1110	15857
CANA	PAIS	30	750	25000
CANA	PAIS	40	360	9000
CANA	PAIS	533	11770	22083
CANA	PAIS	20	400	20000
CANA	PAIS	20	400	20000
CANA	PAIS	438	9495	21678
CANA	PAIS	60	1020	17000
CANA	PAIS	150	3000	20000
CANA	PAIS	73	2190	30000
CANA	PAIS	45	765	17000
CANA	PAIS	60	1020	17000
CANA	PAIS	50	1500	30000
CANA	PAIS	75	1875	25000
CANA	PAIS	75	1875	25000
CANA	PAIS	143947	10279606	71412
CANA	PAIS	25	1000	40000
CANA	PAIS	5	200	40000
CANA	PAIS	20	800	40000
CANA	PAIS	128141	9252571	72206
CANA	PAIS	47689	3502185	73438
CANA	PAIS	53861	3797201	70500
CANA	PAIS	23751	1744748	73460
CANA	PAIS	600	36000	60000
CANA	PAIS	2240	172437	76981
CANA	PAIS	15781	1026035	65017
CANA	PAIS	5	225	45000
CANA	PAIS	1827	127890	70000
CANA	PAIS	10367	650580	62755
CANA	PAIS	3522	246540	70000
CANA	PAIS	60	800	13333
CANA	PAIS	10552	640162	60667
CANA	PAIS	1100	75000	68182
CANA	PAIS	1000	70000	70000
CANA	PAIS	100	5000	50000
CANA	PAIS	405	25600	63210
CANA	PAIS	40	800	20000
CANA	PAIS	325	24000	73846
CANA	PAIS	40	800	20000
CANA	PAIS	1170	29550	25256
CANA	PAIS	30	600	20000
CANA	PAIS	150	3750	25000
CANA	PAIS	270	6900	25556
CANA	PAIS	700	17500	25000
CANA	PAIS	20	800	40000
CANA	PAIS	7877	510012	64747
CANA	PAIS	22	440	20000
CANA	PAIS	2056	143920	70000
CANA	PAIS	5499	354550	64475
CANA	PAIS	300	11102	37007
CANA	PAIS	62242	4535040	72861
CANA	PAIS	25	1000	40000
CANA	PAIS	25	1000	40000
CANA	PAIS	222	5605	25248
CANA	PAIS	25	1125	45000
CANA	PAIS	30	600	20000
CANA	PAIS	7	280	40000
CANA	PAIS	40	800	20000
CANA	PAIS	40	800	20000
CANA	PAIS	20	900	45000
CANA	PAIS	40	800	20000
CANA	PAIS	20	300	15000
CANA	PAIS	15980	1123760	70323
CANA	PAIS	5800	452400	78000
CANA	PAIS	10000	665000	66500
CANA	PAIS	100	5000	50000
CANA	PAIS	50	1000	20000
CANA	PAIS	30	360	12000
CANA	PAIS	46015	3404675	73991
CANA	PAIS	6000	444000	74000
CANA	PAIS	15	675	45000
CANA	PAIS	40000	2960000	74000
CANA	PAIS	5	200	40000
CANA	PAIS	5	200	40000
CANA	PAIS	45	2200	48889
CANA	PAIS	25	1250	50000
CANA	PAIS	15	750	50000
CANA	PAIS	5	200	40000
CANA	PAIS	19238	1504777	78219
CANA	PAIS	12971	1084925	83642
CANA	PAIS	4	120	30000
CANA	PAIS	10	400	40000
CANA	PAIS	12957	1084405	83693
CANA	PAIS	6267	419852	66994
CANA	PAIS	720	27950	38819
CANA	PAIS	10	500	50000
CANA	PAIS	10	300	30000
CANA	PAIS	10	400	40000
CANA	PAIS	5507	390402	70892
CANA	PAIS	10	300	30000
CANA	PAIS	179383	11711358	65287
CANA	PAIS	98631	6956674	70532
CANA	PAIS	28823	1960000	68001
CANA	PAIS	52342	3808973	72771
CANA	PAIS	17466	1187701	68001
CANA	PAIS	32289	1667202	51634
CANA	PAIS	24685	1169950	47395
CANA	PAIS	6000	444000	74000
CANA	PAIS	1604	53252	33200
CANA	PAIS	3863	177417	45927
CANA	PAIS	3857	177177	45936
CANA	PAIS	6	240	40000
CANA	PAIS	44600	2910065	65248
CANA	PAIS	6098	466076	76431
CANA	PAIS	34590	2080620	60151
CANA	PAIS	3912	363369	92886
CANA	PAIS	481940	36576218	75894
CANA	PAIS	148	7990	53986
CANA	PAIS	10	500	50000
CANA	PAIS	10	480	48000
CANA	PAIS	8	360	45000
CANA	PAIS	6	210	35000
CANA	PAIS	10	400	40000
CANA	PAIS	10	400	40000
CANA	PAIS	94	5640	60000
CANA	PAIS	335984	24466151	72819
CANA	PAIS	1251	70498	56353
CANA	PAIS	21883	1617786	73929
CANA	PAIS	254	21740	85591
CANA	PAIS	30775	1999965	64987
CANA	PAIS	1246	114821	92152
CANA	PAIS	897	28159	31392
CANA	PAIS	15372	1054166	68577
CANA	PAIS	7159	667220	93200
CANA	PAIS	22366	1956431	87473
CANA	PAIS	90896	5929068	65229
CANA	PAIS	39774	2632986	66199
CANA	PAIS	98002	7854965	80151
CANA	PAIS	6109	518346	84850
CANA	PAIS	145808	12102077	83000
CANA	PAIS	40904	3917849	95782
CANA	PAIS	3931	313388	79722
CANA	PAIS	7344	446810	60840
CANA	PAIS	1097	83609	76216
CANA	PAIS	2422	114567	47303
CANA	PAIS	5406	321113	59399
CANA	PAIS	48399	4244173	87691
CANA	PAIS	22936	1664980	72592
CANA	PAIS	6365	472564	74244
CANA	PAIS	7004	523024	74675
CANA	PAIS	141	4119	29213
CANA	PAIS	32	1230	38438
CANA	PAIS	5	100	20000
CANA	PAIS	7	210	30000
CANA	PAIS	12	700	58333
CANA	PAIS	4	140	35000
CANA	PAIS	4	80	20000
CANA	PAIS	86	1815	21105
CANA	PAIS	20	525	26250
CANA	PAIS	15	360	24000
CANA	PAIS	30	330	11000
CANA	PAIS	6	300	50000
CANA	PAIS	15	300	20000
CANA	PAIS	23	1074	46696
CANA	PAIS	8	376	47000
CANA	PAIS	15	698	46533
CANA	PAIS	7	248	35429
CANA	PAIS	4	188	47000
CANA	PAIS	4	188	47000
CANA	PAIS	3	60	20000
CANA	PAIS	3	60	20000
CANA	PAIS	5	200	40000
CANA	PAIS	5	200	40000
CANA	PAIS	5	200	40000
CANA	PAIS	190	5020	26421
CANA	PAIS	80	1620	20250
CANA	PAIS	2	60	30000
CANA	PAIS	3	60	20000
CANA	PAIS	25	500	20000
CANA	PAIS	50	1000	20000
CANA	PAIS	110	3400	30909
CANA	PAIS	100	3000	30000
CANA	PAIS	10	400	40000
CANA	PAIS	127	5640	44409
CANA	PAIS	81	2880	35556
CANA	PAIS	12	240	20000
CANA	PAIS	11	440	40000
CANA	PAIS	8	200	25000
CANA	PAIS	5	200	40000
CANA	PAIS	35	1400	40000
CANA	PAIS	10	400	40000
CANA	PAIS	46	2760	60000
CANA	PAIS	30	1800	60000
CANA	PAIS	1	60	60000
CANA	PAIS	5	300	60000
CANA	PAIS	4	240	60000
CANA	PAIS	6	360	60000
CANA	PAIS	13005	910300	69996
CANA	PAIS	13000	910000	70000
CANA	PAIS	13000	910000	70000
CANA	PAIS	5	300	60000
CANA	PAIS	5	300	60000
CANA	PAIS	55	2200	40000
CANA	PAIS	35	1400	40000
CANA	PAIS	5	200	40000
CANA	PAIS	15	600	40000
CANA	PAIS	82	3760	45854
CANA	PAIS	10	400	40000
CANA	PAIS	20	800	40000
CANA	PAIS	2	80	40000
CANA	PAIS	20	1200	60000
CANA	PAIS	2	80	40000
CANA	PAIS	20	800	40000
CANA	PAIS	8	400	50000
CANA	PAIS	7	245	35000
CANA	PAIS	2	70	35000
CANA	PAIS	2	70	35000
CANA	PAIS	3	105	35000
CANA	PAIS	30	1095	36500
CANA	PAIS	5	200	40000
CANA	PAIS	10	350	35000
CANA	PAIS	1	35	35000
CANA	PAIS	2	80	40000
CANA	PAIS	2	80	40000
CANA	PAIS	10	350	35000
CANA	PAIS	58	2320	40000
CANA	PAIS	5	200	40000
CANA	PAIS	15	600	40000
CANA	PAIS	5	200	40000
CANA	PAIS	5	200	40000
CANA	PAIS	5	200	40000
CANA	PAIS	5	200	40000
CANA	PAIS	5	200	40000
CANA	PAIS	5	200	40000
CANA	PAIS	3	120	40000
CANA	PAIS	5	200	40000
CANA	PAIS	53	1855	35000
CANA	PAIS	2	70	35000
CANA	PAIS	2	70	35000
CANA	PAIS	2	70	35000
CANA	PAIS	15	525	35000
CANA	PAIS	4	140	35000
CANA	PAIS	15	525	35000
CANA	PAIS	10	350	35000
CANA	PAIS	3	105	35000
CANA	PAIS	2	60	30000
CANA	PAIS	2	60	30000
CANA	PAIS	2	60	30000
CANA	PAIS	4325	211775	48965
CANA	PAIS	20	900	45000
CANA	PAIS	20	900	45000
CANA	PAIS	3050	148150	48574
CANA	PAIS	1200	54000	45000
CANA	PAIS	750	33750	45000
CANA	PAIS	600	36000	60000
CANA	PAIS	120	5400	45000
CANA	PAIS	80	4000	50000
CANA	PAIS	300	15000	50000
CANA	PAIS	1025	50075	48854
CANA	PAIS	300	15000	50000
CANA	PAIS	250	12500	50000
CANA	PAIS	30	1350	45000
CANA	PAIS	145	7250	50000
CANA	PAIS	25	1000	40000
CANA	PAIS	70	3150	45000
CANA	PAIS	20	800	40000
CANA	PAIS	140	7000	50000
CANA	PAIS	45	2025	45000
CANA	PAIS	230	12650	55000
CANA	PAIS	230	12650	55000
CANA	PAIS	97812	5460889	55830
CANA	PAIS	33900	1809000	53363
CANA	PAIS	1400	77000	55000
CANA	PAIS	1500	75000	50000
CANA	PAIS	1000	55000	55000
CANA	PAIS	500	25000	50000
CANA	PAIS	2050	102500	50000
CANA	PAIS	2500	137500	55000
CANA	PAIS	8000	500500	62563
CANA	PAIS	3300	181500	55000
CANA	PAIS	4000	220000	55000
CANA	PAIS	150	7500	50000
CANA	PAIS	9500	427500	45000
CANA	PAIS	24725	1442775	58353
CANA	PAIS	6000	360000	60000
CANA	PAIS	4550	250250	55000
CANA	PAIS	2500	137500	55000
CANA	PAIS	300	16500	55000
CANA	PAIS	45	2475	55000
CANA	PAIS	80	2800	35000
CANA	PAIS	100	5000	50000
CANA	PAIS	11000	660000	60000
CANA	PAIS	150	8250	55000
CANA	PAIS	16510	908950	55055
CANA	PAIS	400	23200	58000
CANA	PAIS	60	3000	50000
CANA	PAIS	1850	101750	55000
CANA	PAIS	14200	781000	55000
CANA	PAIS	22677	1300164	57334
CANA	PAIS	3100	139500	45000
CANA	PAIS	1000	55000	55000
CANA	PAIS	18000	1080000	60000
CANA	PAIS	577	25664	44478
CANA	PAIS	339	11928	35186
CANA	PAIS	8	107	13375
CANA	PAIS	3	45	15000
CANA	PAIS	5	62	12400
CANA	PAIS	8	30	3750
CANA	PAIS	8	30	3750
CANA	PAIS	323	11791	36505
CANA	PAIS	6	180	30000
CANA	PAIS	6	114	19000
CANA	PAIS	3	63	21000
CANA	PAIS	4	74	18500
CANA	PAIS	4	104	26000
CANA	PAIS	150	6000	40000
CANA	PAIS	5	100	20000
CANA	PAIS	4	88	22000
CANA	PAIS	3	57	19000
CANA	PAIS	6	120	20000
CANA	PAIS	127	4826	38000
CANA	PAIS	5	65	13000
CANA	PAIS	174	5935	34109
CANA	PAIS	174	5935	34109
CANA	PAIS	13	455	35000
CANA	PAIS	6	180	30000
CANA	PAIS	130	4550	35000
CANA	PAIS	25	750	30000
CANA	PAIS	4145	212544	51277
CANA	PAIS	605	27300	45124
CANA	PAIS	600	27000	45000
CANA	PAIS	5	300	60000
CANA	PAIS	2470	134644	54512
CANA	PAIS	760	45600	60000
CANA	PAIS	180	6300	35000
CANA	PAIS	2	64	32000
CANA	PAIS	678	40680	60000
CANA	PAIS	350	14000	40000
CANA	PAIS	500	28000	56000
CANA	PAIS	170	4600	27059
CANA	PAIS	100	2500	25000
CANA	PAIS	70	2100	30000
CANA	PAIS	900	46000	51111
CANA	PAIS	300	18000	60000
CANA	PAIS	200	9000	45000
CANA	PAIS	200	12000	60000
CANA	PAIS	200	7000	35000
CANA	PAIS	184149	9450523	51320
CANA	PAIS	90400	4815000	53263
CANA	PAIS	10000	550000	55000
CANA	PAIS	3000	150000	50000
CANA	PAIS	3000	165000	55000
CANA	PAIS	2000	100000	50000
CANA	PAIS	4700	235000	50000
CANA	PAIS	2500	125000	50000
CANA	PAIS	10000	550000	55000
CANA	PAIS	15000	700000	46667
CANA	PAIS	5000	250000	50000
CANA	PAIS	700	35000	50000
CANA	PAIS	2000	100000	50000
CANA	PAIS	1500	75000	50000
CANA	PAIS	4000	200000	50000
CANA	PAIS	5000	305000	61000
CANA	PAIS	9000	585000	65000
CANA	PAIS	4000	240000	60000
CANA	PAIS	9000	450000	50000
CANA	PAIS	8800	448500	50966
CANA	PAIS	2700	135000	50000
CANA	PAIS	1800	81000	45000
CANA	PAIS	800	40000	50000
CANA	PAIS	3500	192500	55000
CANA	PAIS	84949	4187023	49289
CANA	PAIS	2500	180000	72000
CANA	PAIS	6600	330000	50000
CANA	PAIS	2800	140000	50000
CANA	PAIS	240	9600	40000
CANA	PAIS	400	24000	60000
CANA	PAIS	2119	69927	33000
CANA	PAIS	6500	292500	45000
CANA	PAIS	10000	450000	45000
CANA	PAIS	3000	180000	60000
CANA	PAIS	800	48000	60000
CANA	PAIS	1500	60000	40000
CANA	PAIS	1500	75000	50000
CANA	PAIS	6000	270000	45000
CANA	PAIS	1500	60000	40000
CANA	PAIS	12000	624996	52083
CANA	PAIS	8500	476000	56000
CANA	PAIS	150	8400	56000
CANA	PAIS	40	2400	60000
CANA	PAIS	16000	720000	45000
CANA	PAIS	1800	106200	59000
CANA	PAIS	1000	60000	60000
CANA	PAIS	55838	2906060	52044
CANA	PAIS	9539	504862	52926
CANA	PAIS	1033	52000	50339
CANA	PAIS	6678	352767	52825
CANA	PAIS	1828	100095	54757
CANA	PAIS	16200	597764	36899
CANA	PAIS	4200	157764	37563
CANA	PAIS	8500	300000	35294
CANA	PAIS	3500	140000	40000
CANA	PAIS	30099	1803434	59917
CANA	PAIS	8000	480000	60000
CANA	PAIS	22099	1323434	59887
CANA	PAIS	449	16330	36370
CANA	PAIS	115	3450	30000
CANA	PAIS	14	280	20000
CANA	PAIS	300	12000	40000
CANA	PAIS	20	600	30000
CANA	PAIS	44	1920	43636
CANA	PAIS	14	420	30000
CANA	PAIS	30	1500	50000
CANA	PAIS	13469	790132	58663
CANA	PAIS	12512	748485	59821
CANA	PAIS	5	190	38000
CANA	PAIS	5	225	45000
CANA	PAIS	4	168	42000
CANA	PAIS	3890	219785	56500
CANA	PAIS	3	135	45000
CANA	PAIS	5	275	55000
CANA	PAIS	2560	176179	68820
CANA	PAIS	6040	351528	58200
CANA	PAIS	540	30276	56067
CANA	PAIS	30	1500	50000
CANA	PAIS	20	1000	50000
CANA	PAIS	42	2436	58000
CANA	PAIS	280	16800	60000
CANA	PAIS	40	1000	25000
CANA	PAIS	28	1540	55000
CANA	PAIS	100	6000	60000
CANA	PAIS	199	6290	31608
CANA	PAIS	150	4500	30000
CANA	PAIS	24	960	40000
CANA	PAIS	10	200	20000
CANA	PAIS	5	180	36000
CANA	PAIS	5	250	50000
CANA	PAIS	5	200	40000
CANA	PAIS	218	5081	23307
CANA	PAIS	200	4320	21600
CANA	PAIS	13	611	47000
CANA	PAIS	5	150	30000
CANA	PAIS	562	28957	51525
CANA	PAIS	103	5332	51767
CANA	PAIS	9	450	50000
CANA	PAIS	68	3672	54000
CANA	PAIS	15	660	44000
CANA	PAIS	11	550	50000
CANA	PAIS	6	220	36667
CANA	PAIS	4	160	40000
CANA	PAIS	2	60	30000
CANA	PAIS	27	880	32593
CANA	PAIS	5	250	50000
CANA	PAIS	2	80	40000
CANA	PAIS	10	350	35000
CANA	PAIS	10	200	20000
CANA	PAIS	381	20620	54121
CANA	PAIS	90	4500	50000
CANA	PAIS	15	675	45000
CANA	PAIS	3	135	45000
CANA	PAIS	28	1260	45000
CANA	PAIS	200	12000	60000
CANA	PAIS	40	1800	45000
CANA	PAIS	5	250	50000
CANA	PAIS	15	705	47000
CANA	PAIS	2	40	20000
CANA	PAIS	10	560	56000
CANA	PAIS	3	105	35000
CANA	PAIS	30	1200	40000
CANA	PAIS	20	700	35000
CANA	PAIS	10	500	50000
CANA	PAIS	70	2195	31357
CANA	PAIS	66	2099	31803
CANA	PAIS	5	140	28000
CANA	PAIS	20	600	30000
CANA	PAIS	6	141	23500
CANA	PAIS	20	800	40000
CANA	PAIS	5	140	28000
CANA	PAIS	6	150	25000
CANA	PAIS	3	88	29333
CANA	PAIS	1	40	40000
CANA	PAIS	4	96	24000
CANA	PAIS	4	96	24000
CANA	PAIS	354	21240	60000
CANA	PAIS	350	21000	60000
CANA	PAIS	4	240	60000
CANA	PAIS	200	12000	60000
CANA	PAIS	200	12000	60000
CANA	PAIS	45708	1846085	40389
CANA	PAIS	45370	1827775	40286
CANA	PAIS	30000	1200000	40000
CANA	PAIS	1200	60000	50000
CANA	PAIS	155	7025	45323
CANA	PAIS	14000	560000	40000
CANA	PAIS	15	750	50000
CANA	PAIS	338	18310	54172
CANA	PAIS	18	810	45000
CANA	PAIS	20	1000	50000
CANA	PAIS	300	16500	55000
CANA	PAIS	54	2070	38333
CANA	PAIS	46	1766	38391
CANA	PAIS	13	587	45154
CANA	PAIS	25	875	35000
CANA	PAIS	8	304	38000
CANA	PAIS	8	304	38000
CANA	PAIS	8	304	38000
CANA	PAIS	6560	317325	48373
CANA	PAIS	55	1845	33545
CANA	PAIS	10	450	45000
CANA	PAIS	45	1395	31000
CANA	PAIS	6505	315480	48498
CANA	PAIS	3450	193320	56035
CANA	PAIS	2450	98000	40000
CANA	PAIS	600	24000	40000
CANA	PAIS	5	160	32000
CANA	PAIS	492	25008	50829
CANA	PAIS	336	19900	59226
CANA	PAIS	110	6600	60000
CANA	PAIS	5	200	40000
CANA	PAIS	20	1200	60000
CANA	PAIS	55	3300	60000
CANA	PAIS	11	500	45455
CANA	PAIS	90	5400	60000
CANA	PAIS	45	2700	60000
CANA	PAIS	60	3555	59250
CANA	PAIS	60	3555	59250
CANA	PAIS	96	1553	16177
CANA	PAIS	11	533	48455
CANA	PAIS	85	1020	12000
CANA	PAIS	508	19146	37689
CANA	PAIS	28	1387	49536
CANA	PAIS	5	218	43600
CANA	PAIS	8	419	52375
CANA	PAIS	15	750	50000
CANA	PAIS	21	672	32000
CANA	PAIS	21	672	32000
CANA	PAIS	134	3184	23761
CANA	PAIS	12	358	29833
CANA	PAIS	10	259	25900
CANA	PAIS	112	2567	22920
CANA	PAIS	325	13903	42778
CANA	PAIS	120	5650	47083
CANA	PAIS	36	1276	35444
CANA	PAIS	70	3850	55000
CANA	PAIS	18	372	20667
CANA	PAIS	10	189	18900
CANA	PAIS	10	230	23000
CANA	PAIS	60	2300	38333
CANA	PAIS	1	36	36000
CANA	PAIS	75	2374	31653
CANA	PAIS	1	44	44000
CANA	PAIS	1	44	44000
CANA	PAIS	50	1573	31460
CANA	PAIS	10	450	45000
CANA	PAIS	1	28	28000
CANA	PAIS	1	20	20000
CANA	PAIS	20	600	30000
CANA	PAIS	3	100	33333
CANA	PAIS	15	375	25000
CANA	PAIS	9	291	32333
CANA	PAIS	1	50	50000
CANA	PAIS	1	35	35000
CANA	PAIS	2	100	50000
CANA	PAIS	2	40	20000
CANA	PAIS	3	66	22000
CANA	PAIS	15	466	31067
CANA	PAIS	8	200	25000
CANA	PAIS	3	150	50000
CANA	PAIS	2	60	30000
CANA	PAIS	2	56	28000
CANA	PAIS	695	42091	60563
CANA	PAIS	695	42091	60563
CANA	PAIS	180	10191	56617
CANA	PAIS	200	13000	65000
CANA	PAIS	50	3000	60000
CANA	PAIS	250	15000	60000
CANA	PAIS	15	900	60000
CANA	PAIS	63470	3810600	60038
CANA	PAIS	5350	386000	72150
CANA	PAIS	350	26000	74286
CANA	PAIS	3200	234000	73125
CANA	PAIS	1800	126000	70000
CANA	PAIS	8400	594300	70750
CANA	PAIS	3000	240000	80000
CANA	PAIS	20	1300	65000
CANA	PAIS	750	45000	60000
CANA	PAIS	100	8000	80000
CANA	PAIS	4530	300000	66225
CANA	PAIS	49720	2830300	56925
CANA	PAIS	5000	295000	59000
CANA	PAIS	19000	999000	52579
CANA	PAIS	15000	840000	56000
CANA	PAIS	30	1800	60000
CANA	PAIS	5800	400000	68966
CANA	PAIS	120	7500	62500
CANA	PAIS	2400	144000	60000
CANA	PAIS	2000	120000	60000
CANA	PAIS	370	23000	62162
CANA	PAIS	730	33610	46041
CANA	PAIS	25	750	30000
CANA	PAIS	25	1250	50000
CANA	PAIS	40	1600	40000
CANA	PAIS	70	2800	40000
CANA	PAIS	25	1250	50000
CANA	PAIS	15	900	60000
CANA	PAIS	80	4000	50000
CANA	PAIS	77	1540	20000
CANA	PAIS	150	6750	45000
CANA	PAIS	20	700	35000
CANA	PAIS	130	7800	60000
CANA	PAIS	28	1120	40000
CANA	PAIS	45	3150	70000
CANA	PAIS	843	34119	40473
CANA	PAIS	16	880	55000
CANA	PAIS	40	2400	60000
CANA	PAIS	10	500	50000
CANA	PAIS	20	500	25000
CANA	PAIS	10	400	40000
CANA	PAIS	120	4800	40000
CANA	PAIS	20	1100	55000
CANA	PAIS	50	3500	70000
CANA	PAIS	80	3200	40000
CANA	PAIS	49	2879	58755
CANA	PAIS	15	450	30000
CANA	PAIS	50	1000	20000
CANA	PAIS	10	350	35000
CANA	PAIS	28	560	20000
CANA	PAIS	20	525	26250
CANA	PAIS	10	400	40000
CANA	PAIS	70	2625	37500
CANA	PAIS	140	4200	30000
CANA	PAIS	65	3250	50000
CANA	PAIS	20	600	30000
CANA	PAIS	1432	54629	38149
CANA	PAIS	40	2400	60000
CANA	PAIS	80	2080	26000
CANA	PAIS	60	2100	35000
CANA	PAIS	40	1200	30000
CANA	PAIS	20	700	35000
CANA	PAIS	3	60	20000
CANA	PAIS	7	245	35000
CANA	PAIS	30	750	25000
CANA	PAIS	50	1500	30000
CANA	PAIS	40	1400	35000
CANA	PAIS	40	1000	25000
CANA	PAIS	70	1400	20000
CANA	PAIS	100	5000	50000
CANA	PAIS	10	200	20000
CANA	PAIS	15	600	40000
CANA	PAIS	20	500	25000
CANA	PAIS	40	1200	30000
CANA	PAIS	180	7200	40000
CANA	PAIS	210	10500	50000
CANA	PAIS	30	1800	60000
CANA	PAIS	20	600	30000
CANA	PAIS	150	4950	33000
CANA	PAIS	25	750	30000
CANA	PAIS	7	420	60000
CANA	PAIS	100	4000	40000
CANA	PAIS	30	1350	45000
CANA	PAIS	15	724	48267
CANA	PAIS	1004	52505	52296
CANA	PAIS	50	2500	50000
CANA	PAIS	22	880	40000
CANA	PAIS	25	1250	50000
CANA	PAIS	57	3990	70000
CANA	PAIS	20	600	30000
CANA	PAIS	4	160	40000
CANA	PAIS	10	400	40000
CANA	PAIS	50	2000	40000
CANA	PAIS	24	960	40000
CANA	PAIS	5	225	45000
CANA	PAIS	1	50	50000
CANA	PAIS	52	3120	60000
CANA	PAIS	40	1400	35000
CANA	PAIS	2	80	40000
CANA	PAIS	5	200	40000
CANA	PAIS	20	1200	60000
CANA	PAIS	10	500	50000
CANA	PAIS	250	12500	50000
CANA	PAIS	25	1250	50000
CANA	PAIS	137	10960	80000
CANA	PAIS	15	750	50000
CANA	PAIS	5	180	36000
CANA	PAIS	10	500	50000
CANA	PAIS	50	2000	40000
CANA	PAIS	50	2250	45000
CANA	PAIS	65	2600	40000
CANA	PAIS	192	13470	70156
CANA	PAIS	10	400	40000
CANA	PAIS	3	210	70000
CANA	PAIS	3	150	50000
CANA	PAIS	22	1760	80000
CANA	PAIS	35	2450	70000
CANA	PAIS	10	600	60000
CANA	PAIS	70	5600	80000
CANA	PAIS	2	50	25000
CANA	PAIS	20	1600	80000
CANA	PAIS	15	600	40000
CANA	PAIS	2	50	25000
CANA	PAIS	1346	78920	58633
CANA	PAIS	20	700	35000
CANA	PAIS	80	3600	45000
CANA	PAIS	50	2500	50000
CANA	PAIS	70	5600	80000
CANA	PAIS	2	70	35000
CANA	PAIS	500	30000	60000
CANA	PAIS	550	33000	60000
CANA	PAIS	9	450	50000
CANA	PAIS	30	1500	50000
CANA	PAIS	15	600	40000
CANA	PAIS	20	900	45000
CANA	PAIS	690	26919	39013
CANA	PAIS	70	1960	28000
CANA	PAIS	40	2400	60000
CANA	PAIS	30	1200	40000
CANA	PAIS	20	600	30000
CANA	PAIS	20	800	40000
CANA	PAIS	50	1250	25000
CANA	PAIS	10	550	55000
CANA	PAIS	20	600	30000
CANA	PAIS	35	1400	40000
CANA	PAIS	85	2159	25400
CANA	PAIS	50	2000	40000
CANA	PAIS	15	750	50000
CANA	PAIS	5	200	40000
CANA	PAIS	70	2800	40000
CANA	PAIS	160	8000	50000
CANA	PAIS	10	250	25000
CANA	PAIS	360	19076	52989
CANA	PAIS	50	3750	75000
CANA	PAIS	60	3000	50000
CANA	PAIS	40	2800	70000
CANA	PAIS	7	350	50000
CANA	PAIS	2	100	50000
CANA	PAIS	15	600	40000
CANA	PAIS	15	600	40000
CANA	PAIS	20	400	20000
CANA	PAIS	70	4900	70000
CANA	PAIS	5	150	30000
CANA	PAIS	4	160	40000
CANA	PAIS	55	1650	30000
CANA	PAIS	8	176	22000
CANA	PAIS	4	240	60000
CANA	PAIS	5	200	40000
CANA	PAIS	525	13680	26057
CANA	PAIS	2	80	40000
CANA	PAIS	1	35	35000
CANA	PAIS	3	90	30000
CANA	PAIS	5	100	20000
CANA	PAIS	70	2100	30000
CANA	PAIS	2	80	40000
CANA	PAIS	30	1350	45000
CANA	PAIS	30	600	20000
CANA	PAIS	8	480	60000
CANA	PAIS	10	210	21000
CANA	PAIS	150	3000	20000
CANA	PAIS	30	750	25000
CANA	PAIS	12	240	20000
CANA	PAIS	1	35	35000
CANA	PAIS	100	3000	30000
CANA	PAIS	60	1200	20000
CANA	PAIS	11	330	30000
CANA	PAIS	66	2109	31955
CANA	PAIS	4	160	40000
CANA	PAIS	4	114	28500
CANA	PAIS	3	135	45000
CANA	PAIS	5	125	25000
CANA	PAIS	10	160	16000
CANA	PAIS	10	400	40000
CANA	PAIS	5	175	35000
CANA	PAIS	2	50	25000
CANA	PAIS	10	300	30000
CANA	PAIS	5	80	16000
CANA	PAIS	6	330	55000
CANA	PAIS	2	80	40000
CANA	PAIS	464	30409	65537
CANA	PAIS	7	280	40000
CANA	PAIS	24	840	35000
CANA	PAIS	3	120	40000
CANA	PAIS	13	390	30000
CANA	PAIS	5	175	35000
CANA	PAIS	10	500	50000
CANA	PAIS	10	420	42000
CANA	PAIS	12	480	40000
CANA	PAIS	7	294	42000
CANA	PAIS	25	2000	80000
CANA	PAIS	10	300	30000
CANA	PAIS	8	240	30000
CANA	PAIS	310	23250	75000
CANA	PAIS	20	1120	56000
CANA	PAIS	45	1750	38889
CANA	PAIS	16	480	30000
CANA	PAIS	3	120	40000
CANA	PAIS	12	720	60000
CANA	PAIS	4	160	40000
CANA	PAIS	4	120	30000
CANA	PAIS	6	150	25000
CANA	PAIS	18	470	26111
CANA	PAIS	5	150	30000
CANA	PAIS	5	100	20000
CANA	PAIS	2	100	50000
CANA	PAIS	6	120	20000
CANA	PAIS	498	17108	34353
CANA	PAIS	280	7774	27764
CANA	PAIS	33	660	20000
CANA	PAIS	30	750	25000
CANA	PAIS	15	375	25000
CANA	PAIS	2	100	50000
CANA	PAIS	30	840	28000
CANA	PAIS	3	60	20000
CANA	PAIS	20	320	16000
CANA	PAIS	7	245	35000
CANA	PAIS	10	400	40000
CANA	PAIS	10	300	30000
